class,timestamp,org,repo,size_KB,size,pull_count,errors
ENVECON/IAS C118,2019-10-23 02:00:00,ds-modules,ENVECON-118,26153.0,102.0,16,0.0
ENVECON/IAS C118,2019-10-23 03:00:00,ds-modules,ENVECON-118,31983.0,102.0,27,0.0
ENVECON/IAS C118,2019-10-23 04:00:00,ds-modules,ENVECON-118,31983.0,102.0,24,0.0
ENVECON/IAS C118,2019-10-23 05:00:00,ds-modules,ENVECON-118,10745.0,102.0,25,0.0
ENVECON/IAS C118,2019-10-23 06:00:00,ds-modules,ENVECON-118,2857.0,102.0,18,0.0
ENVECON/IAS C118,2019-10-23 07:00:00,ds-modules,ENVECON-118,2857.0,102.0,10,236.25
ENVECON/IAS C118,2019-10-23 08:00:00,ds-modules,ENVECON-118,31983.0,102.0,3,0.0
ENVECON/IAS C118,2019-10-23 11:00:00,ds-modules,ENVECON-118,88000.0,102.0,1,0.0
ENVECON/IAS C118,2019-10-23 15:00:00,ds-modules,ENVECON-118,31983.0,102.0,8,0.0
ENVECON/IAS C118,2019-10-23 16:00:00,ds-modules,ENVECON-118,26153.0,102.0,26,0.0
ENVECON/IAS C118,2019-10-23 17:00:00,ds-modules,ENVECON-118,31983.0,102.0,23,0.0
ENVECON/IAS C118,2019-10-23 18:00:00,ds-modules,ENVECON-118,26153.0,102.0,15,0.0
ENVECON/IAS C118,2019-10-23 19:00:00,ds-modules,ENVECON-118,26153.0,102.0,28,407.5016979237414
ENVECON/IAS C118,2019-10-23 20:00:00,ds-modules,ENVECON-118,2857.0,102.0,17,0.0
ENVECON/IAS C118,2019-10-23 21:00:00,ds-modules,ENVECON-118,31983.0,102.0,18,0.0
ENVECON/IAS C118,2019-10-23 22:00:00,ds-modules,ENVECON-118,1411.0,102.0,21,0.0
ENVECON/IAS C118,2019-10-23 23:00:00,ds-modules,ENVECON-118,26153.0,102.0,26,0.0
ENVECON/IAS C118,2019-10-24 00:00:00,ds-modules,ENVECON-118,26153.0,102.0,26,0.0
ENVECON/IAS C118,2019-10-24 01:00:00,ds-modules,ENVECON-118,26153.0,102.0,25,0.0
ENVECON/IAS C118,2019-10-24 02:00:00,ds-modules,ENVECON-118,10745.0,102.0,14,0.0
ENVECON/IAS C118,2019-10-24 03:00:00,ds-modules,ENVECON-118,2857.0,102.0,11,0.0
ENVECON/IAS C118,2019-10-24 04:00:00,ds-modules,ENVECON-118,31983.0,102.0,19,0.0
ENVECON/IAS C118,2019-10-24 05:00:00,ds-modules,ENVECON-118,31983.0,102.0,13,0.0
ENVECON/IAS C118,2019-10-24 06:00:00,ds-modules,ENVECON-118,26153.0,102.0,19,0.0
ENVECON/IAS C118,2019-10-24 07:00:00,ds-modules,ENVECON-118,31983.0,102.0,2,197.5
ENVECON/IAS C118,2019-10-24 08:00:00,ds-modules,ENVECON-118,2857.0,102.0,4,0.0
ENVECON/IAS C118,2019-10-24 12:00:00,ds-modules,ENVECON-118,26153.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-24 14:00:00,ds-modules,ENVECON-118,31983.0,102.0,7,0.0
ENVECON/IAS C118,2019-10-24 15:00:00,ds-modules,ENVECON-118,31983.0,102.0,1,0.0
ENVECON/IAS C118,2019-10-24 16:00:00,ds-modules,ENVECON-118,980.0,102.0,29,0.0
ENVECON/IAS C118,2019-10-24 17:00:00,ds-modules,ENVECON-118,185.0,102.0,19,0.0
ENVECON/IAS C118,2019-10-24 18:00:00,ds-modules,ENVECON-118,26153.0,102.0,30,0.0
ENVECON/IAS C118,2019-10-24 19:00:00,ds-modules,ENVECON-118,26153.0,102.0,27,501.25
ENVECON/IAS C118,2019-10-24 20:00:00,ds-modules,ENVECON-118,2857.0,102.0,35,0.0
ENVECON/IAS C118,2019-10-24 21:00:00,ds-modules,ENVECON-118,185.0,102.0,51,0.0
ENVECON/IAS C118,2019-10-24 22:00:00,ds-modules,ENVECON-118,26153.0,102.0,48,0.0
ENVECON/IAS C118,2019-10-24 23:00:00,ds-modules,ENVECON-118,980.0,102.0,41,0.0
ENVECON/IAS C118,2019-10-25 00:00:00,ds-modules,ENVECON-118,26153.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-25 01:00:00,ds-modules,ENVECON-118,26153.0,102.0,18,0.0
ENVECON/IAS C118,2019-10-25 02:00:00,ds-modules,ENVECON-118,26153.0,102.0,22,0.0
ENVECON/IAS C118,2019-10-25 03:00:00,ds-modules,ENVECON-118,980.0,102.0,26,0.0
ENVECON/IAS C118,2019-10-25 04:00:00,ds-modules,ENVECON-118,31983.0,102.0,32,0.0
ENVECON/IAS C118,2019-10-25 05:00:00,ds-modules,ENVECON-118,26153.0,102.0,34,0.0
ENVECON/IAS C118,2019-10-25 06:00:00,ds-modules,ENVECON-118,26153.0,102.0,13,0.0
ENVECON/IAS C118,2019-10-25 07:00:00,ds-modules,ENVECON-118,2857.0,102.0,15,318.75
ENVECON/IAS C118,2019-10-25 08:00:00,ds-modules,ENVECON-118,31983.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-25 09:00:00,ds-modules,ENVECON-118,31983.0,102.0,4,0.0
ENVECON/IAS C118,2019-10-25 10:00:00,ds-modules,ENVECON-118,31983.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-25 11:00:00,ds-modules,ENVECON-118,31983.0,102.0,1,0.0
ENVECON/IAS C118,2019-10-25 12:00:00,ds-modules,ENVECON-118,31983.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-25 13:00:00,ds-modules,ENVECON-118,26153.0,102.0,4,0.0
ENVECON/IAS C118,2019-10-25 14:00:00,ds-modules,ENVECON-118,26153.0,102.0,8,0.0
ENVECON/IAS C118,2019-10-25 15:00:00,ds-modules,ENVECON-118,980.0,102.0,7,0.0
ENVECON/IAS C118,2019-10-25 16:00:00,ds-modules,ENVECON-118,617.0,102.0,30,0.0
ENVECON/IAS C118,2019-10-25 17:00:00,ds-modules,ENVECON-118,980.0,102.0,48,0.0
ENVECON/IAS C118,2019-10-25 18:00:00,ds-modules,ENVECON-118,26153.0,102.0,31,0.0
ENVECON/IAS C118,2019-10-25 19:00:00,ds-modules,ENVECON-118,26153.0,102.0,22,128.75
ENVECON/IAS C118,2019-10-25 20:00:00,ds-modules,ENVECON-118,617.0,102.0,18,0.0
ENVECON/IAS C118,2019-10-25 21:00:00,ds-modules,ENVECON-118,26153.0,102.0,17,0.0
ENVECON/IAS C118,2019-10-25 22:00:00,ds-modules,ENVECON-118,26153.0,102.0,8,0.0
ENVECON/IAS C118,2019-10-25 23:00:00,ds-modules,ENVECON-118,31983.0,102.0,17,0.0
ENVECON/IAS C118,2019-10-26 00:00:00,ds-modules,ENVECON-118,2857.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-26 01:00:00,ds-modules,ENVECON-118,26153.0,102.0,15,0.0
ENVECON/IAS C118,2019-10-26 02:00:00,ds-modules,ENVECON-118,980.0,102.0,6,0.0
ENVECON/IAS C118,2019-10-26 03:00:00,ds-modules,ENVECON-118,31983.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-26 04:00:00,ds-modules,ENVECON-118,26153.0,102.0,11,0.0
ENVECON/IAS C118,2019-10-26 05:00:00,ds-modules,ENVECON-118,26153.0,102.0,8,0.0
ENVECON/IAS C118,2019-10-26 06:00:00,ds-modules,ENVECON-118,31983.0,102.0,11,0.0
ENVECON/IAS C118,2019-10-26 07:00:00,ds-modules,ENVECON-118,26153.0,102.0,3,175.0
ENVECON/IAS C118,2019-10-26 16:00:00,ds-modules,ENVECON-118,10745.0,102.0,5,0.0
ENVECON/IAS C118,2019-10-26 17:00:00,ds-modules,ENVECON-118,617.0,102.0,5,0.0
ENVECON/IAS C118,2019-10-26 18:00:00,ds-modules,ENVECON-118,980.0,102.0,12,0.0
ENVECON/IAS C118,2019-10-26 19:00:00,ds-modules,ENVECON-118,2857.0,102.0,9,230.00095833732638
ENVECON/IAS C118,2019-10-26 20:00:00,ds-modules,ENVECON-118,31983.0,102.0,13,0.0
ENVECON/IAS C118,2019-10-26 21:00:00,ds-modules,ENVECON-118,980.0,102.0,3,0.0
ENVECON/IAS C118,2019-10-26 22:00:00,ds-modules,ENVECON-118,26153.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-26 23:00:00,ds-modules,ENVECON-118,26153.0,102.0,12,0.0
ENVECON/IAS C118,2019-10-27 00:00:00,ds-modules,ENVECON-118,2857.0,102.0,8,0.0
ENVECON/IAS C118,2019-10-27 01:00:00,ds-modules,ENVECON-118,26153.0,102.0,5,0.0
ENVECON/IAS C118,2019-10-27 02:00:00,ds-modules,ENVECON-118,980.0,102.0,6,0.0
ENVECON/IAS C118,2019-10-27 03:00:00,ds-modules,ENVECON-118,617.0,102.0,16,0.0
ENVECON/IAS C118,2019-10-27 04:00:00,ds-modules,ENVECON-118,31983.0,102.0,8,0.0
ENVECON/IAS C118,2019-10-27 05:00:00,ds-modules,ENVECON-118,617.0,102.0,11,0.0
ENVECON/IAS C118,2019-10-27 06:00:00,ds-modules,ENVECON-118,617.0,102.0,3,0.0
ENVECON/IAS C118,2019-10-27 07:00:00,ds-modules,ENVECON-118,31983.0,102.0,3,136.25
ENVECON/IAS C118,2019-10-27 08:00:00,ds-modules,ENVECON-118,26153.0,102.0,4,0.0
ENVECON/IAS C118,2019-10-27 12:00:00,ds-modules,ENVECON-118,617.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-27 16:00:00,ds-modules,ENVECON-118,26153.0,102.0,8,0.0
ENVECON/IAS C118,2019-10-27 17:00:00,ds-modules,ENVECON-118,26153.0,102.0,41,0.0
ENVECON/IAS C118,2019-10-27 18:00:00,ds-modules,ENVECON-118,2857.0,102.0,11,0.0
ENVECON/IAS C118,2019-10-27 19:00:00,ds-modules,ENVECON-118,617.0,102.0,4,190.0
ENVECON/IAS C118,2019-10-27 20:00:00,ds-modules,ENVECON-118,31983.0,102.0,17,0.0
ENVECON/IAS C118,2019-10-27 21:00:00,ds-modules,ENVECON-118,31983.0,102.0,18,0.0
ENVECON/IAS C118,2019-10-27 22:00:00,ds-modules,ENVECON-118,617.0,102.0,14,0.0
ENVECON/IAS C118,2019-10-27 23:00:00,ds-modules,ENVECON-118,980.0,102.0,19,0.0
ENVECON/IAS C118,2019-10-28 00:00:00,ds-modules,ENVECON-118,617.0,102.0,22,0.0
ENVECON/IAS C118,2019-10-28 01:00:00,ds-modules,ENVECON-118,617.0,102.0,18,0.0
ENVECON/IAS C118,2019-10-28 02:00:00,ds-modules,ENVECON-118,617.0,102.0,13,0.0
ENVECON/IAS C118,2019-10-28 03:00:00,ds-modules,ENVECON-118,26153.0,102.0,21,0.0
ENVECON/IAS C118,2019-10-28 04:00:00,ds-modules,ENVECON-118,980.0,102.0,13,0.0
ENVECON/IAS C118,2019-10-28 05:00:00,ds-modules,ENVECON-118,26153.0,102.0,24,0.0
ENVECON/IAS C118,2019-10-28 06:00:00,ds-modules,ENVECON-118,26153.0,102.0,18,0.0
ENVECON/IAS C118,2019-10-28 07:00:00,ds-modules,ENVECON-118,26153.0,102.0,16,166.2506927112196
ENVECON/IAS C118,2019-10-28 08:00:00,ds-modules,ENVECON-118,26153.0,102.0,10,0.0
ENVECON/IAS C118,2019-10-28 09:00:00,ds-modules,ENVECON-118,26153.0,102.0,4,0.0
ENVECON/IAS C118,2019-10-28 11:00:00,ds-modules,ENVECON-118,26153.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-28 12:00:00,ds-modules,ENVECON-118,26153.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-28 15:00:00,ds-modules,ENVECON-118,980.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-28 16:00:00,ds-modules,ENVECON-118,26153.0,102.0,14,0.0
ENVECON/IAS C118,2019-10-28 17:00:00,ds-modules,ENVECON-118,26153.0,102.0,29,0.0
ENVECON/IAS C118,2019-10-28 18:00:00,ds-modules,ENVECON-118,617.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-28 19:00:00,ds-modules,ENVECON-118,26153.0,102.0,17,170.0
ENVECON/IAS C118,2019-10-28 20:00:00,ds-modules,ENVECON-118,31983.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-28 21:00:00,ds-modules,ENVECON-118,980.0,102.0,10,0.0
ENVECON/IAS C118,2019-10-28 22:00:00,ds-modules,ENVECON-118,31983.0,102.0,13,0.0
ENVECON/IAS C118,2019-10-28 23:00:00,ds-modules,ENVECON-118,26153.0,102.0,11,0.0
ENVECON/IAS C118,2019-10-29 00:00:00,ds-modules,ENVECON-118,1411.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-29 01:00:00,ds-modules,ENVECON-118,10745.0,102.0,3,0.0
ENVECON/IAS C118,2019-10-29 02:00:00,ds-modules,ENVECON-118,31983.0,102.0,6,0.0
ENVECON/IAS C118,2019-10-29 03:00:00,ds-modules,ENVECON-118,1411.0,102.0,4,0.0
ENVECON/IAS C118,2019-10-29 04:00:00,ds-modules,ENVECON-118,980.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-29 05:00:00,ds-modules,ENVECON-118,2857.0,102.0,10,0.0
ENVECON/IAS C118,2019-10-29 06:00:00,ds-modules,ENVECON-118,31983.0,102.0,5,0.0
ENVECON/IAS C118,2019-10-29 07:00:00,ds-modules,ENVECON-118,31983.0,102.0,4,352.50146875611983
ENVECON/IAS C118,2019-10-29 11:00:00,ds-modules,ENVECON-118,31983.0,102.0,1,0.0
ENVECON/IAS C118,2019-10-29 14:00:00,ds-modules,ENVECON-118,31983.0,102.0,1,0.0
ENVECON/IAS C118,2019-10-29 15:00:00,ds-modules,ENVECON-118,10745.0,102.0,5,0.0
ENVECON/IAS C118,2019-10-29 16:00:00,ds-modules,ENVECON-118,2971.0,102.0,223,0.0
ENVECON/IAS C118,2019-10-29 17:00:00,ds-modules,ENVECON-118,2971.0,102.0,330,0.0
ENVECON/IAS C118,2019-10-29 18:00:00,ds-modules,ENVECON-118,2971.0,102.0,53,0.0
ENVECON/IAS C118,2019-10-29 19:00:00,ds-modules,ENVECON-118,980.0,102.0,39,278.75
ENVECON/IAS C118,2019-10-29 20:00:00,ds-modules,ENVECON-118,980.0,102.0,64,0.0
ENVECON/IAS C118,2019-10-29 21:00:00,ds-modules,ENVECON-118,980.0,102.0,39,0.0
ENVECON/IAS C118,2019-10-29 22:00:00,ds-modules,ENVECON-118,980.0,102.0,25,0.0
ENVECON/IAS C118,2019-10-29 23:00:00,ds-modules,ENVECON-118,31983.0,102.0,44,0.0
ENVECON/IAS C118,2019-10-30 00:00:00,ds-modules,ENVECON-118,980.0,102.0,31,0.0
ENVECON/IAS C118,2019-10-30 01:00:00,ds-modules,ENVECON-118,980.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-30 02:00:00,ds-modules,ENVECON-118,31983.0,102.0,20,0.0
ENVECON/IAS C118,2019-10-30 03:00:00,ds-modules,ENVECON-118,980.0,102.0,11,0.0
ENVECON/IAS C118,2019-10-30 04:00:00,ds-modules,ENVECON-118,980.0,102.0,22,0.0
ENVECON/IAS C118,2019-10-30 05:00:00,ds-modules,ENVECON-118,2857.0,102.0,24,0.0
ENVECON/IAS C118,2019-10-30 06:00:00,ds-modules,ENVECON-118,980.0,102.0,16,0.0
ENVECON/IAS C118,2019-10-30 07:00:00,ds-modules,ENVECON-118,31983.0,102.0,12,527.5
ENVECON/IAS C118,2019-10-30 08:00:00,ds-modules,ENVECON-118,31983.0,102.0,9,0.0
ENVECON/IAS C118,2019-10-30 10:00:00,ds-modules,ENVECON-118,31983.0,102.0,1,0.0
ENVECON/IAS C118,2019-10-30 13:00:00,ds-modules,ENVECON-118,31983.0,102.0,2,0.0
ENVECON/IAS C118,2019-10-30 14:00:00,ds-modules,ENVECON-118,31983.0,102.0,1,0.0
ENVECON/IAS C118,2019-10-30 15:00:00,ds-modules,ENVECON-118,980.0,102.0,4,0.0
ENVECON/IAS C118,2019-10-30 16:00:00,ds-modules,ENVECON-118,980.0,102.0,62,0.0
ENVECON/IAS C118,2019-10-30 17:00:00,ds-modules,ENVECON-118,1411.0,102.0,35,0.0
ESPM/IB C105,2019-09-11 19:00:00,ds-modules,IB-ESPM-105,185.0,17.0,4,501.25
ESPM/IB C105,2019-09-11 20:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,7,0.0
ESPM/IB C105,2019-09-11 22:00:00,ds-modules,IB-ESPM-105,185.0,17.0,5,0.0
ESPM/IB C105,2019-09-11 23:00:00,ds-modules,IB-ESPM-105,185.0,17.0,46,0.0
ESPM/IB C105,2019-09-12 00:00:00,ds-modules,IB-ESPM-105,185.0,17.0,2,0.0
ESPM/IB C105,2019-09-12 01:00:00,ds-modules,IB-ESPM-105,185.0,17.0,1,0.0
ESPM/IB C105,2019-09-12 02:00:00,ds-modules,IB-ESPM-105,185.0,17.0,1,0.0
ESPM/IB C105,2019-09-12 04:00:00,ds-modules,IB-ESPM-105,185.0,17.0,1,0.0
ESPM/IB C105,2019-09-12 11:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,0.0
ESPM/IB C105,2019-09-12 17:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,21,0.0
ESPM/IB C105,2019-09-12 20:00:00,ds-modules,IB-ESPM-105,185.0,17.0,1,0.0
ESPM/IB C105,2019-09-12 21:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,12,0.0
ESPM/IB C105,2019-09-12 22:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,13,0.0
ESPM/IB C105,2019-09-12 23:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,15,0.0
ESPM/IB C105,2019-09-13 00:00:00,ds-modules,IB-ESPM-105,16815.0,17.0,7,0.0
ESPM/IB C105,2019-09-13 02:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,10,0.0
ESPM/IB C105,2019-09-13 03:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,16,0.0
ESPM/IB C105,2019-09-13 04:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,0.0
ESPM/IB C105,2019-09-13 05:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,11,0.0
ESPM/IB C105,2019-09-13 06:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,0.0
ESPM/IB C105,2019-09-13 07:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,302.5
ESPM/IB C105,2019-09-13 16:00:00,ds-modules,IB-ESPM-105,185.0,17.0,7,0.0
ESPM/IB C105,2019-09-13 17:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,9,0.0
ESPM/IB C105,2019-09-13 18:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,10,0.0
ESPM/IB C105,2019-09-13 19:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,2,125.0
ESPM/IB C105,2019-09-13 20:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,5,0.0
ESPM/IB C105,2019-09-13 21:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,5,0.0
ESPM/IB C105,2019-09-13 22:00:00,ds-modules,IB-ESPM-105,185.0,17.0,21,0.0
ESPM/IB C105,2019-09-13 23:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,0.0
ESPM/IB C105,2019-09-14 00:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,0.0
ESPM/IB C105,2019-09-14 04:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,10,0.0
ESPM/IB C105,2019-09-14 06:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,20,0.0
ESPM/IB C105,2019-09-14 14:00:00,ds-modules,IB-ESPM-105,88000.0,17.0,1,0.0
ESPM/IB C105,2019-09-14 16:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,0.0
ESPM/IB C105,2019-09-14 17:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,8,0.0
ESPM/IB C105,2019-09-14 19:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,414.99827084053817
ESPM/IB C105,2019-09-14 22:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,0.0
ESPM/IB C105,2019-09-14 23:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,6,0.0
ESPM/IB C105,2019-09-15 01:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,0.0
ESPM/IB C105,2019-09-15 03:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,12,0.0
ESPM/IB C105,2019-09-15 04:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,10,0.0
ESPM/IB C105,2019-09-15 07:00:00,ds-modules,IB-ESPM-105,185.0,17.0,2,400.00166667361117
ESPM/IB C105,2019-09-15 13:00:00,ds-modules,IB-ESPM-105,88000.0,17.0,1,0.0
ESPM/IB C105,2019-09-15 19:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,175.0
ESPM/IB C105,2019-09-15 20:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,10,0.0
ESPM/IB C105,2019-09-15 21:00:00,ds-modules,IB-ESPM-105,88000.0,17.0,7,0.0
ESPM/IB C105,2019-09-15 22:00:00,ds-modules,IB-ESPM-105,88000.0,17.0,10,0.0
ESPM/IB C105,2019-09-15 23:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,8,0.0
ESPM/IB C105,2019-09-16 00:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,17,0.0
ESPM/IB C105,2019-09-16 01:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,0.0
ESPM/IB C105,2019-09-16 02:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,0.0
ESPM/IB C105,2019-09-16 03:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,8,0.0
ESPM/IB C105,2019-09-16 04:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,2,0.0
ESPM/IB C105,2019-09-16 05:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,8,0.0
ESPM/IB C105,2019-09-16 09:00:00,ds-modules,IB-ESPM-105,185.0,17.0,3,0.0
ESPM/IB C105,2019-09-16 10:00:00,ds-modules,IB-ESPM-105,617.0,17.0,1,0.0
ESPM/IB C105,2019-09-16 16:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,0.0
ESPM/IB C105,2019-09-16 17:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,8,0.0
ESPM/IB C105,2019-09-16 18:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,15,0.0
ESPM/IB C105,2019-09-16 19:00:00,ds-modules,IB-ESPM-105,617.0,17.0,14,552.5
ESPM/IB C105,2019-09-16 20:00:00,ds-modules,IB-ESPM-105,617.0,17.0,42,0.0
ESPM/IB C105,2019-09-16 21:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,23,0.0
ESPM/IB C105,2019-09-16 22:00:00,ds-modules,IB-ESPM-105,185.0,17.0,7,0.0
ESPM/IB C105,2019-09-16 23:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,5,0.0
ESPM/IB C105,2019-09-17 00:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,22,0.0
ESPM/IB C105,2019-09-17 01:00:00,ds-modules,IB-ESPM-105,617.0,17.0,8,0.0
ESPM/IB C105,2019-09-17 02:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,7,0.0
ESPM/IB C105,2019-09-17 03:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,14,0.0
ESPM/IB C105,2019-09-17 04:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,9,0.0
ESPM/IB C105,2019-09-17 05:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,0.0
ESPM/IB C105,2019-09-17 06:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,10,0.0
ESPM/IB C105,2019-09-17 07:00:00,ds-modules,IB-ESPM-105,617.0,17.0,7,176.25
ESPM/IB C105,2019-09-17 08:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,2,0.0
ESPM/IB C105,2019-09-17 13:00:00,ds-modules,IB-ESPM-105,617.0,17.0,2,0.0
ESPM/IB C105,2019-09-17 15:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,6,0.0
ESPM/IB C105,2019-09-17 16:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,40,0.0
ESPM/IB C105,2019-09-17 17:00:00,ds-modules,IB-ESPM-105,617.0,17.0,26,0.0
ESPM/IB C105,2019-09-17 18:00:00,ds-modules,IB-ESPM-105,617.0,17.0,12,0.0
ESPM/IB C105,2019-09-17 19:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,12,385.0
ESPM/IB C105,2019-09-17 20:00:00,ds-modules,IB-ESPM-105,617.0,17.0,24,0.0
ESPM/IB C105,2019-09-17 21:00:00,ds-modules,IB-ESPM-105,617.0,17.0,24,0.0
ESPM/IB C105,2019-09-17 22:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,20,0.0
ESPM/IB C105,2019-09-17 23:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,51,0.0
ESPM/IB C105,2019-09-18 00:00:00,ds-modules,IB-ESPM-105,617.0,17.0,6,0.0
ESPM/IB C105,2019-09-18 01:00:00,ds-modules,IB-ESPM-105,617.0,17.0,19,0.0
ESPM/IB C105,2019-09-18 02:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,23,0.0
ESPM/IB C105,2019-09-18 03:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,18,0.0
ESPM/IB C105,2019-09-18 04:00:00,ds-modules,IB-ESPM-105,617.0,17.0,24,0.0
ESPM/IB C105,2019-09-18 05:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,11,0.0
ESPM/IB C105,2019-09-18 06:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,8,0.0
ESPM/IB C105,2019-09-18 07:00:00,ds-modules,IB-ESPM-105,88000.0,17.0,5,297.5
ESPM/IB C105,2019-09-18 14:00:00,ds-modules,IB-ESPM-105,617.0,17.0,2,0.0
ESPM/IB C105,2019-09-18 15:00:00,ds-modules,IB-ESPM-105,88000.0,17.0,1,0.0
ESPM/IB C105,2019-09-18 16:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,27,0.0
ESPM/IB C105,2019-09-18 17:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,15,0.0
ESPM/IB C105,2019-09-18 18:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,39,0.0
ESPM/IB C105,2019-09-18 19:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,16,495.0
ESPM/IB C105,2019-09-18 20:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,13,0.0
ESPM/IB C105,2019-09-18 21:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,6,0.0
ESPM/IB C105,2019-09-18 22:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,21,0.0
ESPM/IB C105,2019-09-18 23:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,51,0.0
ESPM/IB C105,2019-09-19 00:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,17,0.0
ESPM/IB C105,2019-09-19 01:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,12,0.0
ESPM/IB C105,2019-09-19 02:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,0.0
ESPM/IB C105,2019-09-19 03:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,33,0.0
ESPM/IB C105,2019-09-19 04:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,37,0.0
ESPM/IB C105,2019-09-19 05:00:00,ds-modules,IB-ESPM-105,31983.0,17.0,14,0.0
ESPM/IB C105,2019-09-19 07:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,4,263.75
ESPM/IB C105,2019-09-19 08:00:00,ds-modules,IB-ESPM-105,26153.0,17.0,6,0.0
